nohup: ignoring input
[[1 2 3]
 [4 5 6]]
| Xavier Initialization
| Xavier Initialization
Training started
Use Critic:
False
/SCRATCH/liudefen/PycharmProjects/gnn/GraphRL/gcn/models_gcn.py:85: UserWarning: Implicit dimension choice for log_softmax has been deprecated. Change the call to include dim=X as an argument.
  features = F.log_softmax(features.t())
epochs 242 loss -14.533578872680664
epochs 242 loss -10.5470552444458
epochs 242 loss -13.988862991333008
epochs 242 loss -12.921895980834961
epochs 242 loss -15.318859100341797
epoch 0242 gcn2mind min_ratio 1.0822981366459627 max_ratio 1.131477184841454 av_ratio 1.1081743946498381
epochs 243 loss -11.156224250793457
epochs 243 loss -16.097471237182617
epochs 243 loss -14.675131797790527
epochs 243 loss -12.341411590576172
epochs 243 loss -11.746376037597656
epochs 243 loss -13.104825019836426
epochs 243 loss -11.706779479980469
epochs 243 loss -13.659029006958008
epochs 243 loss -12.200565338134766
epochs 243 loss -14.720108985900879
epoch 0243 gcn2mind min_ratio 1.0763779527559054 max_ratio 1.1295862607338016 av_ratio 1.101949993048081
epochs 244 loss -15.137970924377441
epochs 244 loss -13.938275337219238
epochs 244 loss -12.834425926208496
epochs 244 loss -12.412299156188965
epochs 244 loss -15.484358787536621
epochs 244 loss -13.919581413269043
epochs 244 loss -12.5198392868042
epochs 244 loss -11.765616416931152
epochs 244 loss -14.655405044555664
epochs 244 loss -11.625203132629395
epoch 0244 gcn2mind min_ratio 1.0606299212598425 max_ratio 1.1384377416860016 av_ratio 1.1058994655042542
epochs 245 loss -11.150606155395508
epochs 245 loss -13.571904182434082
epochs 245 loss -13.359245300292969
epochs 245 loss -12.919411659240723
epochs 245 loss -14.290410041809082
epochs 245 loss -12.902389526367188
epochs 245 loss -13.725618362426758
epochs 245 loss -13.979554176330566
epochs 245 loss -12.985591888427734
epochs 245 loss -16.543092727661133
epoch 0245 gcn2mind min_ratio 1.08688906128782 max_ratio 1.125984251968504 av_ratio 1.1090494754501163
epochs 246 loss -14.07906723022461
epochs 246 loss -12.260943412780762
epochs 246 loss -13.551556587219238
epochs 246 loss -13.050671577453613
epochs 246 loss -12.293556213378906
epochs 246 loss -13.07980728149414
epochs 246 loss -12.762762069702148
epochs 246 loss -14.158882141113281
epochs 246 loss -11.213321685791016
epochs 246 loss -15.31737995147705
epoch 0246 gcn2mind min_ratio 1.0775800711743773 max_ratio 1.1293842556508185 av_ratio 1.1048196765771505
epochs 247 loss -11.148258209228516
epochs 247 loss -14.788613319396973
epochs 247 loss -11.299995422363281
epochs 247 loss -12.472014427185059
epochs 247 loss -10.509602546691895
epochs 247 loss -13.386433601379395
epochs 247 loss -16.494857788085938
epochs 247 loss -12.517303466796875
epochs 247 loss -13.069598197937012
epochs 247 loss -16.050682067871094
epoch 0247 gcn2mind min_ratio 1.0797153024911033 max_ratio 1.1361175560711523 av_ratio 1.1045217261683267
epochs 248 loss -12.107600212097168
epochs 248 loss -12.895977973937988
epochs 248 loss -13.432207107543945
epochs 248 loss -14.54840087890625
epochs 248 loss -13.093032836914062
epochs 248 loss -12.628401756286621
epochs 248 loss -12.389758110046387
epochs 248 loss -13.001798629760742
epochs 248 loss -9.973916053771973
epochs 248 loss -12.344566345214844
epoch 0248 gcn2mind min_ratio 1.0773524720893142 max_ratio 1.152744630071599 av_ratio 1.1169992065809793
epochs 249 loss -14.242825508117676
epochs 249 loss -13.525993347167969
epochs 249 loss -12.680821418762207
epochs 249 loss -12.866825103759766
epochs 249 loss -10.695686340332031
epochs 249 loss -11.95661449432373
epochs 249 loss -14.23820972442627
epochs 249 loss -12.029276847839355
epochs 249 loss -14.225370407104492
epochs 249 loss -13.583927154541016
epoch 0249 gcn2mind min_ratio 1.08012568735271 max_ratio 1.1500386697602474 av_ratio 1.1108630856659683
epochs 250 loss -12.288320541381836
epochs 250 loss -11.883766174316406
epochs 250 loss -10.147503852844238
epochs 250 loss -11.125642776489258
epochs 250 loss -15.728564262390137
epochs 250 loss -12.497794151306152
epochs 250 loss -13.892753601074219
epochs 250 loss -12.878313064575195
epochs 250 loss -15.527438163757324
epochs 250 loss -10.218501091003418
epoch 0250 gcn2mind min_ratio 1.0737179487179487 max_ratio 1.1369969040247678 av_ratio 1.1097036872228392
epochs 251 loss -12.492274284362793
epochs 251 loss -12.988945007324219
epochs 251 loss -11.813200950622559
epochs 251 loss -12.081877708435059
epochs 251 loss -12.321996688842773
epochs 251 loss -10.536510467529297
epochs 251 loss -13.710460662841797
epochs 251 loss -10.20411205291748
epochs 251 loss -15.635650634765625
epochs 251 loss -17.309019088745117
epoch 0251 gcn2mind min_ratio 1.0837320574162679 max_ratio 1.1223241590214068 av_ratio 1.1039541898690175
epochs 252 loss -10.864035606384277
epochs 252 loss -13.684220314025879
epochs 252 loss -12.967065811157227
epochs 252 loss -11.824861526489258
epochs 252 loss -11.038820266723633
epochs 252 loss -12.884259223937988
epochs 252 loss -13.017961502075195
epochs 252 loss -13.142791748046875
epochs 252 loss -11.925626754760742
epochs 252 loss -11.5662841796875
epoch 0252 gcn2mind min_ratio 1.07 max_ratio 1.1369969040247678 av_ratio 1.1043288389893269
epochs 253 loss -12.46990966796875
epochs 253 loss -12.108596801757812
epochs 253 loss -15.885053634643555
epochs 253 loss -11.521040916442871
epochs 253 loss -12.68303108215332
epochs 253 loss -12.62937068939209
epochs 253 loss -11.755887031555176
epochs 253 loss -14.81195068359375
epochs 253 loss -12.556635856628418
epochs 253 loss -11.304112434387207
epoch 0253 gcn2mind min_ratio 1.0748031496062993 max_ratio 1.1262665627435697 av_ratio 1.1045087691287034
epochs 254 loss -11.007122993469238
epochs 254 loss -13.9508695602417
epochs 254 loss -16.58854866027832
epochs 254 loss -12.552332878112793
epochs 254 loss -12.620162963867188
epochs 254 loss -13.871406555175781
epochs 254 loss -12.228955268859863
epochs 254 loss -10.663856506347656
epochs 254 loss -15.59377670288086
epochs 254 loss -10.349355697631836
epoch 0254 gcn2mind min_ratio 1.0873328088119592 max_ratio 1.117096018735363 av_ratio 1.1030988015268706
epochs 255 loss -11.841275215148926
epochs 255 loss -10.286064147949219
epochs 255 loss -14.051929473876953
epochs 255 loss -13.401497840881348
epochs 255 loss -12.817499160766602
epochs 255 loss -11.90178108215332
epochs 255 loss -11.4201078414917
epochs 255 loss -12.318470001220703
epochs 255 loss -11.368910789489746
epochs 255 loss -12.815176010131836
epoch 0255 gcn2mind min_ratio 1.0783553141970519 max_ratio 1.1352426412092282 av_ratio 1.1075742447118806
epochs 256 loss -14.41055679321289
epochs 256 loss -13.562204360961914
epochs 256 loss -13.622267723083496
epochs 256 loss -11.664729118347168
epochs 256 loss -11.389710426330566
epochs 256 loss -10.530740737915039
epochs 256 loss -12.598898887634277
epochs 256 loss -12.936333656311035
epochs 256 loss -12.47331714630127
epochs 256 loss -14.04218864440918
epoch 0256 gcn2mind min_ratio 1.0809112333071484 max_ratio 1.1342701014832162 av_ratio 1.1113067108580945
epochs 257 loss -11.172922134399414
epochs 257 loss -12.384466171264648
epochs 257 loss -14.229166984558105
epochs 257 loss -15.077859878540039
epochs 257 loss -10.225586891174316
epochs 257 loss -10.976902961730957
epochs 257 loss -11.161565780639648
epochs 257 loss -13.02222728729248
epochs 257 loss -11.72995662689209
epochs 257 loss -12.800084114074707
epoch 0257 gcn2mind min_ratio 1.0826771653543308 max_ratio 1.1423047177107502 av_ratio 1.1088193336244192
epochs 258 loss -12.305868148803711
epochs 258 loss -10.87656307220459
epochs 258 loss -16.2266845703125
epochs 258 loss -12.125804901123047
epochs 258 loss -16.551668167114258
epochs 258 loss -13.027349472045898
epochs 258 loss -13.608107566833496
epochs 258 loss -14.895735740661621
epochs 258 loss -15.506213188171387
epochs 258 loss -10.859856605529785
epoch 0258 gcn2mind min_ratio 1.0923076923076922 max_ratio 1.1462848297213621 av_ratio 1.1123137836859907
epochs 259 loss -14.084654808044434
epochs 259 loss -11.542969703674316
epochs 259 loss -12.599106788635254
epochs 259 loss -13.083213806152344
epochs 259 loss -12.227149963378906
epochs 259 loss -11.636444091796875
epochs 259 loss -11.086017608642578
epochs 259 loss -13.444819450378418
epochs 259 loss -12.216545104980469
epochs 259 loss -11.392379760742188
epoch 0259 gcn2mind min_ratio 1.0846153846153845 max_ratio 1.120999219359875 av_ratio 1.1012653025641237
epochs 260 loss -13.40479850769043
epochs 260 loss -12.630101203918457
epochs 260 loss -14.372607231140137
epochs 260 loss -11.26832103729248
epochs 260 loss -12.456981658935547
epochs 260 loss -13.55099105834961
epochs 260 loss -13.2454833984375
epochs 260 loss -13.034607887268066
epochs 260 loss -13.537349700927734
epochs 260 loss -11.864983558654785
epoch 0260 gcn2mind min_ratio 1.0930954228083787 max_ratio 1.15115354017502 av_ratio 1.1123403386406934
epochs 261 loss -11.374826431274414
epochs 261 loss -12.898348808288574
epochs 261 loss -14.797052383422852
epochs 261 loss -13.950439453125
epochs 261 loss -13.312738418579102
epochs 261 loss -13.065705299377441
epochs 261 loss -11.991581916809082
epochs 261 loss -17.69207763671875
epochs 261 loss -13.34421443939209
epochs 261 loss -13.538175582885742
epoch 0261 gcn2mind min_ratio 1.0869218500797448 max_ratio 1.128440366972477 av_ratio 1.1048594700769445
epochs 262 loss -12.83202075958252
epochs 262 loss -12.034614562988281
epochs 262 loss -11.65941333770752
epochs 262 loss -12.736403465270996
epochs 262 loss -11.89881706237793
epochs 262 loss -10.82184886932373
epochs 262 loss -12.822092056274414
epochs 262 loss -11.9215669631958
epochs 262 loss -11.847290992736816
epochs 262 loss -12.934030532836914
epoch 0262 gcn2mind min_ratio 1.0858267716535432 max_ratio 1.1314984709480123 av_ratio 1.1055794382454651
epochs 263 loss -12.317811965942383
epochs 263 loss -13.585338592529297
epochs 263 loss -16.189149856567383
epochs 263 loss -12.048517227172852
epochs 263 loss -13.444177627563477
epochs 263 loss -13.12187385559082
epochs 263 loss -14.709057807922363
epochs 263 loss -12.703144073486328
epochs 263 loss -12.880671501159668
epochs 263 loss -12.693849563598633
epoch 0263 gcn2mind min_ratio 1.0673076923076923 max_ratio 1.1487669053301512 av_ratio 1.1053115232244801
epochs 264 loss -12.540010452270508
epochs 264 loss -11.237157821655273
epochs 264 loss -15.645293235778809
epochs 264 loss -11.6137056350708
epochs 264 loss -14.109674453735352
epochs 264 loss -14.054428100585938
epochs 264 loss -13.591014862060547
epochs 264 loss -12.807219505310059
epochs 264 loss -12.558219909667969
epochs 264 loss -12.753057479858398
epoch 0264 gcn2mind min_ratio 1.088940448569219 max_ratio 1.1400159108989658 av_ratio 1.110643850063369
epochs 265 loss -15.172684669494629
epochs 265 loss -15.427845001220703
epochs 265 loss -12.687209129333496
epochs 265 loss -12.71527099609375
epochs 265 loss -15.671234130859375
epochs 265 loss -13.032395362854004
epochs 265 loss -12.476271629333496
epochs 265 loss -13.315662384033203
epochs 265 loss -15.197134017944336
epochs 265 loss -16.57659912109375
epoch 0265 gcn2mind min_ratio 1.0669781931464175 max_ratio 1.1559268098647573 av_ratio 1.107276324619334
epochs 266 loss -10.023425102233887
epochs 266 loss -10.89222526550293
epochs 266 loss -12.163384437561035
epochs 266 loss -16.750553131103516
epochs 266 loss -14.326044082641602
epochs 266 loss -11.598379135131836
epochs 266 loss -12.821770668029785
epochs 266 loss -11.490114212036133
epochs 266 loss -13.684258460998535
epochs 266 loss -12.773362159729004
epoch 0266 gcn2mind min_ratio 1.0761979575805185 max_ratio 1.1295862607338016 av_ratio 1.1048275312948461
epochs 267 loss -13.140307426452637
epochs 267 loss -15.946355819702148
epochs 267 loss -12.582623481750488
epochs 267 loss -12.112776756286621
epochs 267 loss -15.981805801391602
epochs 267 loss -10.982767105102539
epochs 267 loss -16.81080436706543
epochs 267 loss -15.867894172668457
epochs 267 loss -11.299908638000488
epochs 267 loss -13.723363876342773
epoch 0267 gcn2mind min_ratio 1.0781499202551834 max_ratio 1.1249024199843871 av_ratio 1.1039621387424874
epochs 268 loss -10.100109100341797
epochs 268 loss -14.736810684204102
epochs 268 loss -15.450979232788086
epochs 268 loss -14.257135391235352
epochs 268 loss -8.644103050231934
epochs 268 loss -14.954414367675781
epochs 268 loss -12.00088119506836
epochs 268 loss -12.235567092895508
epochs 268 loss -13.134575843811035
epochs 268 loss -11.75088882446289
epoch 0268 gcn2mind min_ratio 1.0834645669291338 max_ratio 1.1238532110091743 av_ratio 1.1045594197310418
epochs 269 loss -14.6843843460083
epochs 269 loss -11.76576042175293
epochs 269 loss -13.023710250854492
epochs 269 loss -15.38881778717041
epochs 269 loss -13.79529094696045
epochs 269 loss -13.462215423583984
epochs 269 loss -11.506994247436523
epochs 269 loss -12.656704902648926
epochs 269 loss -16.700834274291992
epochs 269 loss -14.308834075927734
epoch 0269 gcn2mind min_ratio 1.0692307692307692 max_ratio 1.122969837587007 av_ratio 1.1045463101560165
epochs 270 loss -15.367644309997559
epochs 270 loss -12.386181831359863
epochs 270 loss -11.717957496643066
epochs 270 loss -12.64210319519043
epochs 270 loss -11.104259490966797
epochs 270 loss -14.284992218017578
epochs 270 loss -11.892936706542969
epochs 270 loss -12.427897453308105
